,gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,attr,sinc,intel,fun,met,iid,pid,match
2213,0,0,32.0,2,50.0,0.0,10.0,30.0,0.0,10.0,3.0,4.0,5.0,4.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,6.0,7.0,7.0,7.0,0.0,195,137,0.0
2214,0,0,22.0,2,30.0,10.0,20.0,15.0,15.0,10.0,,,,,,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,,,,,,195,216,0.0
2215,0,0,24.0,2,20.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,5.0,7.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,5.0,4.0,3.0,6.0,0.0,195,18,0.0
2216,0,0,23.0,4,40.0,30.0,0.0,20.0,0.0,10.0,6.0,7.0,6.0,8.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,4.0,9.0,8.0,6.0,0.0,195,410,0.0
2217,0,0,23.0,4,25.0,15.0,20.0,20.0,10.0,10.0,,,,,,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,,,,,,195,266,0.0
2218,0,0,24.0,4,20.0,16.0,16.0,17.0,16.0,15.0,5.0,7.0,8.0,6.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,5.0,4.0,3.0,2.0,0.0,195,281,0.0
2219,0,0,23.0,4,15.0,25.0,20.0,10.0,10.0,20.0,,,,,,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,,,,,,195,237,0.0
2220,0,0,24.0,2,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,6.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,5.0,5.0,5.0,4.0,0.0,195,430,0.0
2221,0,0,30.0,2,35.0,10.0,20.0,25.0,5.0,5.0,6.0,8.0,8.0,6.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,5.0,5.0,7.0,7.0,0.0,195,373,0.0
2222,0,0,30.0,2,25.0,20.0,20.0,20.0,0.0,15.0,6.0,6.0,7.0,8.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,6.0,5.0,8.0,5.0,0.0,195,549,0.0
2223,0,0,30.0,2,40.0,10.0,20.0,10.0,0.0,20.0,5.0,6.0,5.0,2.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,7.0,4.0,6.0,5.0,0.0,195,155,1.0
2224,0,0,28.0,2,20.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,,,,,,195,421,0.0
2225,0,0,30.0,2,30.0,3.0,30.0,30.0,3.0,4.0,8.0,7.0,6.0,5.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,6.0,4.0,5.0,4.0,0.0,195,85,0.0
2226,0,0,27.0,1,40.0,20.0,20.0,20.0,0.0,0.0,6.0,7.0,7.0,6.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,3.0,4.0,4.0,2.0,0.0,195,541,0.0
2227,0,0,25.0,2,70.0,0.0,15.0,15.0,0.0,0.0,6.0,9.0,9.0,9.0,2.0,30.0,Acting,3,1.0,1.0,Mexico,5.0,5.0,3.0,Acting,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,15.0,20.0,20.0,20.0,5.0,8.0,9.0,7.0,9.0,6.0,5.0,4.0,3.0,0.0,195,272,0.0
2228,0,0,25.0,4,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,5.0,6.0,7.0,4.0,0.0,305,542,0.0
2229,0,0,26.0,4,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,7.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,4.0,6.0,6.0,5.0,0.0,305,423,0.0
2230,0,1,26.0,2,25.0,25.0,25.0,13.0,12.0,0.0,8.0,8.0,7.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,6.0,6.0,7.0,6.0,0.0,305,35,0.0
2231,0,0,24.0,6,30.0,30.0,30.0,5.0,2.0,3.0,8.0,9.0,8.0,9.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,5.0,5.0,6.0,4.0,0.0,305,506,0.0
2232,0,1,23.0,2,23.0,14.0,19.0,16.0,10.0,18.0,8.0,7.0,8.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,6.0,7.0,7.0,7.0,0.0,305,398,0.0
2233,0,1,29.0,2,30.0,20.0,20.0,20.0,10.0,0.0,8.0,7.0,7.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,0.0,305,384,0.0
2234,0,0,22.0,4,20.0,5.0,25.0,25.0,5.0,20.0,8.0,8.0,8.0,8.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,6.0,9.0,6.0,5.0,0.0,305,76,0.0
2235,0,1,32.0,2,50.0,0.0,10.0,30.0,0.0,10.0,6.0,6.0,6.0,6.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,2.0,2.0,5.0,6.0,0.0,305,137,0.0
2236,0,1,22.0,2,30.0,10.0,20.0,15.0,15.0,10.0,7.0,8.0,5.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,6.0,5.0,7.0,4.0,0.0,305,216,0.0
2237,0,1,24.0,2,20.0,15.0,20.0,20.0,15.0,10.0,7.0,6.0,6.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,3.0,10.0,9.0,7.0,0.0,305,18,1.0
2238,0,0,23.0,4,40.0,30.0,0.0,20.0,0.0,10.0,6.0,7.0,6.0,8.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,3.0,6.0,5.0,5.0,0.0,305,410,1.0
2239,0,0,23.0,4,25.0,15.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,0.0,305,266,0.0
2240,0,0,24.0,4,20.0,16.0,16.0,17.0,16.0,15.0,6.0,8.0,8.0,8.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,6.0,5.0,7.0,6.0,0.0,305,281,0.0
2241,0,0,23.0,4,15.0,25.0,20.0,10.0,10.0,20.0,7.0,7.0,6.0,6.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,5.0,8.0,8.0,7.0,0.0,305,237,0.0
2242,0,1,24.0,2,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,9.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,4.0,6.0,0.0,305,430,0.0
2243,0,1,30.0,2,35.0,10.0,20.0,25.0,5.0,5.0,7.0,7.0,6.0,8.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,0.0,305,373,1.0
2244,0,1,30.0,2,25.0,20.0,20.0,20.0,0.0,15.0,6.0,7.0,7.0,10.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,7.0,8.0,9.0,9.0,0.0,305,549,0.0
2245,0,1,30.0,2,40.0,10.0,20.0,10.0,0.0,20.0,8.0,7.0,7.0,8.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,9.0,7.0,8.0,6.0,0.0,305,155,0.0
2246,0,1,28.0,2,20.0,20.0,20.0,20.0,0.0,20.0,7.0,7.0,8.0,8.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,7.0,8.0,8.0,7.0,0.0,305,421,0.0
2247,0,1,30.0,2,30.0,3.0,30.0,30.0,3.0,4.0,7.0,6.0,5.0,6.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,5.0,8.0,8.0,9.0,0.0,305,85,0.0
2248,0,0,27.0,1,40.0,20.0,20.0,20.0,0.0,0.0,8.0,5.0,5.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,6.0,5.0,0.0,305,541,0.0
2249,0,1,25.0,2,70.0,0.0,15.0,15.0,0.0,0.0,5.0,8.0,8.0,7.0,2.0,23.0,Theater,2,2.0,1.0,San Diego,5.0,7.0,2.0,Actress,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,20.0,25.0,25.0,30.0,5.0,6.0,9.0,8.0,8.0,8.0,7.0,6.0,7.0,0.0,305,272,1.0
2250,0,0,25.0,4,15.0,30.0,20.0,20.0,10.0,5.0,5.0,8.0,8.0,3.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,1.0,8.0,8.0,2.0,0.0,382,542,0.0
2251,0,0,26.0,4,25.0,20.0,20.0,20.0,5.0,10.0,7.0,8.0,7.0,7.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,2.0,8.0,8.0,2.0,0.0,382,423,0.0
2252,0,1,26.0,2,25.0,25.0,25.0,13.0,12.0,0.0,8.0,7.0,8.0,8.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,4.0,5.0,5.0,2.0,0.0,382,35,0.0
2253,0,0,24.0,6,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,7.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,6.0,7.0,7.0,6.0,0.0,382,506,0.0
2254,0,1,23.0,2,23.0,14.0,19.0,16.0,10.0,18.0,7.0,8.0,7.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,4.0,4.0,8.0,4.0,0.0,382,398,0.0
2255,0,1,29.0,2,30.0,20.0,20.0,20.0,10.0,0.0,8.0,7.0,9.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,8.0,6.0,6.0,,0.0,382,384,0.0
2256,0,0,22.0,4,20.0,5.0,25.0,25.0,5.0,20.0,7.0,9.0,8.0,8.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,6.0,6.0,6.0,,0.0,382,76,0.0
2257,0,1,32.0,2,50.0,0.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,5.0,7.0,6.0,,0.0,382,137,0.0
2258,0,1,22.0,2,30.0,10.0,20.0,15.0,15.0,10.0,8.0,7.0,7.0,4.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,5.0,6.0,6.0,5.0,0.0,382,216,0.0
2259,0,1,24.0,2,20.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,6.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,,,,,0.0,382,18,0.0
2260,0,0,23.0,4,40.0,30.0,0.0,20.0,0.0,10.0,8.0,8.0,10.0,7.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,4.0,4.0,2.0,1.0,0.0,382,410,0.0
2261,0,0,23.0,4,25.0,15.0,20.0,20.0,10.0,10.0,4.0,7.0,6.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,5.0,4.0,3.0,2.0,0.0,382,266,0.0
2262,0,0,24.0,4,20.0,16.0,16.0,17.0,16.0,15.0,,,,,,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,,,,,0.0,382,281,0.0
2263,0,0,23.0,4,15.0,25.0,20.0,10.0,10.0,20.0,6.0,8.0,7.0,7.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,4.0,4.0,7.0,6.0,0.0,382,237,1.0
2264,0,1,24.0,2,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,9.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,6.0,7.0,7.0,6.0,0.0,382,430,0.0
2265,0,1,30.0,2,35.0,10.0,20.0,25.0,5.0,5.0,5.0,6.0,5.0,7.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,6.0,5.0,8.0,5.0,0.0,382,373,0.0
2266,0,1,30.0,2,25.0,20.0,20.0,20.0,0.0,15.0,3.0,6.0,6.0,5.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,7.0,5.0,7.0,7.0,0.0,382,549,0.0
2267,0,1,30.0,2,40.0,10.0,20.0,10.0,0.0,20.0,3.0,5.0,4.0,2.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,6.0,7.0,8.0,5.0,0.0,382,155,1.0
2268,0,1,28.0,2,20.0,20.0,20.0,20.0,0.0,20.0,5.0,7.0,8.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,6.0,8.0,7.0,6.0,0.0,382,421,0.0
2269,0,1,30.0,2,30.0,3.0,30.0,30.0,3.0,4.0,6.0,7.0,7.0,7.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,6.0,8.0,8.0,6.0,0.0,382,85,0.0
2270,0,0,27.0,1,40.0,20.0,20.0,20.0,0.0,0.0,,,,,,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,,,,,,382,541,0.0
2271,0,1,25.0,2,70.0,0.0,15.0,15.0,0.0,0.0,3.0,4.0,7.0,6.0,2.0,26.0,Education Policy,2,8.0,9.0,Boston,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,40.0,5.0,30.0,15.0,5.0,8.0,10.0,9.0,9.0,,,,,,382,272,0.0
