,pid,iid,rate
31846,500,545,7
31847,500,546,7
31848,500,551,7
31849,500,552,7
31850,501,234,7
31851,501,237,7
31852,501,238,7
31853,501,239,6
31854,501,240,7
31855,501,241,7
31856,501,242,7
31857,501,245,6
31858,501,246,6
31859,501,247,6
31860,501,251,7
31861,501,257,7
31862,501,258,6
31863,501,259,7
31864,501,260,7
31865,501,261,7
31866,501,262,5
31867,501,264,7
31868,501,266,7
31869,501,267,7
31870,501,268,7
31871,501,269,7
31872,501,270,6
31873,501,273,7
31874,501,277,7
31875,501,281,6
31876,501,284,8
31877,501,290,7
31878,501,292,7
31879,501,294,7
31880,501,298,6
31881,501,300,7
31882,501,302,7
31883,501,305,6
31884,501,306,7
31885,501,311,7
31886,501,313,7
31887,501,314,7
31888,501,317,6
31889,501,319,7
31890,501,320,6
31891,501,323,7
31892,501,324,7
31893,501,326,7
31894,501,329,7
31895,501,330,7
31896,501,332,8
31897,501,338,7
31898,501,339,7
31899,501,340,8
31900,501,341,7
31901,501,345,7
31902,501,346,7
31903,501,351,7
31904,501,352,6
31905,501,354,6
31906,501,355,8
31907,501,359,6
31908,501,361,6
31909,501,362,7
31910,501,363,7
31911,501,364,7
31912,501,366,6
31913,501,368,6
31914,501,371,7
31915,501,373,7
31916,501,374,7
31917,501,381,7
31918,501,383,7
31919,501,384,7
31920,501,388,6
31921,501,392,6
31922,501,394,6
31923,501,395,7
31924,501,396,6
31925,501,397,7
31926,501,398,7
31927,501,405,7
31928,501,407,7
31929,501,411,8
31930,501,413,7
31931,501,417,5
31932,501,418,7
31933,501,421,7
31934,501,422,7
31935,501,423,7
31936,501,432,8
31937,501,433,7
31938,501,434,7
31939,501,435,7
31940,501,437,6
31941,501,438,6
31942,501,440,8
31943,501,441,7
31944,501,445,7
31945,501,447,7
31946,501,450,6
31947,501,454,7
31948,501,455,7
31949,501,456,7
31950,501,458,8
31951,501,461,7
31952,501,466,6
31953,501,468,7
31954,501,469,7
31955,501,470,7
31956,501,472,7
31957,501,474,7
31958,501,475,6
31959,501,480,6
31960,501,482,7
31961,501,486,7
31962,501,490,6
31963,501,491,7
31964,501,494,6
31965,501,496,6
31966,501,500,7
31967,501,501,6
31968,501,502,7
31969,501,503,7
31970,501,506,6
31971,501,510,7
31972,501,511,6
31973,501,516,7
31974,501,517,6
31975,501,518,8
31976,501,520,7
31977,501,527,5
31978,501,528,8
31979,501,533,7
31980,501,534,7
31981,501,535,6
31982,501,541,6
31983,501,544,6
31984,501,552,7
31985,502,234,7
31986,502,235,7
31987,502,236,7
31988,502,237,7
31989,502,238,6
31990,502,240,7
31991,502,241,7
31992,502,242,7
31993,502,244,6
31994,502,245,6
31995,502,247,5
31996,502,248,5
31997,502,250,7
31998,502,252,7
31999,502,253,6
32000,502,257,6
32001,502,259,6
32002,502,261,7
32003,502,262,5
32004,502,264,7
32005,502,265,6
32006,502,269,7
32007,502,270,6
32008,502,271,7
32009,502,273,7
32010,502,277,6
32011,502,278,7
32012,502,279,7
32013,502,284,7
32014,502,286,6
32015,502,287,5
32016,502,292,6
32017,502,294,7
32018,502,296,7
32019,502,298,5
32020,502,299,6
32021,502,301,6
32022,502,307,6
32023,502,309,6
32024,502,311,6
32025,502,312,6
32026,502,319,6
32027,502,323,7
32028,502,325,5
32029,502,332,7
32030,502,335,6
32031,502,337,6
32032,502,338,7
32033,502,339,6
32034,502,341,6
32035,502,343,6
32036,502,344,7
32037,502,345,7
32038,502,348,6
32039,502,351,6
32040,502,355,7
32041,502,357,7
32042,502,361,6
32043,502,362,7
32044,502,366,6
32045,502,370,7
32046,502,372,6
32047,502,373,7
32048,502,375,6
32049,502,384,7
32050,502,387,6
32051,502,392,6
32052,502,394,6
32053,502,397,7
32054,502,401,7
32055,502,406,7
32056,502,408,7
32057,502,411,7
32058,502,413,6
32059,502,417,5
32060,502,420,6
32061,502,421,7
32062,502,422,7
32063,502,423,7
32064,502,428,6
32065,502,429,6
32066,502,433,7
32067,502,434,6
32068,502,442,7
32069,502,443,6
32070,502,444,7
32071,502,445,7
32072,502,450,6
32073,502,452,7
32074,502,455,6
32075,502,457,6
32076,502,458,8
32077,502,462,6
32078,502,463,5
32079,502,464,7
32080,502,466,6
32081,502,467,7
32082,502,468,7
32083,502,469,6
32084,502,470,7
32085,502,471,6
32086,502,472,7
32087,502,480,6
32088,502,483,7
32089,502,484,7
32090,502,485,6
32091,502,486,7
32092,502,488,7
32093,502,489,7
32094,502,491,7
32095,502,494,5
32096,502,496,6
32097,502,499,6
32098,502,502,6
32099,502,503,7
32100,502,504,7
32101,502,506,6
32102,502,507,7
32103,502,510,6
32104,502,511,6
32105,502,515,6
32106,502,523,7
32107,502,525,7
32108,502,528,7
32109,502,529,7
32110,502,531,7
32111,502,534,6
32112,502,535,6
32113,502,536,6
32114,502,539,6
32115,502,540,7
32116,502,541,6
32117,502,543,6
32118,502,544,6
32119,502,545,6
32120,502,546,7
32121,502,548,6
32122,502,551,6
32123,503,234,5
32124,503,236,5
32125,503,238,5
32126,503,239,5
32127,503,240,6
32128,503,242,5
32129,503,244,5
32130,503,247,4
32131,503,248,4
32132,503,251,6
32133,503,252,5
32134,503,255,6
32135,503,256,5
32136,503,257,6
32137,503,258,5
32138,503,260,5
32139,503,261,6
32140,503,262,4
32141,503,263,5
32142,503,264,5
32143,503,265,5
32144,503,269,6
32145,503,270,5
32146,503,272,6
32147,503,276,5
32148,503,277,5
32149,503,278,6
32150,503,279,6
32151,503,282,5
32152,503,288,6
32153,503,289,5
32154,503,290,5
32155,503,292,5
32156,503,293,5
32157,503,295,5
32158,503,296,6
32159,503,298,5
32160,503,299,5
32161,503,301,5
32162,503,304,5
32163,503,305,5
32164,503,314,5
32165,503,325,4
32166,503,327,5
32167,503,332,6
32168,503,334,5
32169,503,336,5
32170,503,337,5
32171,503,341,5
32172,503,342,6
32173,503,343,5
32174,503,344,5
32175,503,345,6
32176,503,346,5
32177,503,348,5
32178,503,349,5
32179,503,351,5
32180,503,352,4
32181,503,355,6
32182,503,356,5
32183,503,359,5
32184,503,361,5
32185,503,362,5
32186,503,364,6
32187,503,365,5
32188,503,366,5
32189,503,367,5
32190,503,368,5
32191,503,369,5
32192,503,370,6
32193,503,371,5
32194,503,374,5
32195,503,378,5
32196,503,381,6
32197,503,383,5
32198,503,386,5
32199,503,388,5
32200,503,391,6
32201,503,398,5
32202,503,404,6
32203,503,408,5
32204,503,409,5
32205,503,415,5
32206,503,420,5
32207,503,428,5
32208,503,429,5
32209,503,430,5
32210,503,436,5
32211,503,438,5
32212,503,440,6
32213,503,441,6
32214,503,443,5
32215,503,450,5
32216,503,451,6
32217,503,452,6
32218,503,456,5
32219,503,457,5
32220,503,466,5
32221,503,467,6
32222,503,468,5
32223,503,469,5
32224,503,471,5
32225,503,472,5
32226,503,473,5
32227,503,474,5
32228,503,475,5
32229,503,480,5
32230,503,481,4
32231,503,486,5
32232,503,487,5
32233,503,490,5
32234,503,491,6
32235,503,493,6
32236,503,496,5
32237,503,500,6
32238,503,501,5
32239,503,506,5
32240,503,507,5
32241,503,508,5
32242,503,509,4
32243,503,510,5
32244,503,511,5
32245,503,512,4
32246,503,515,6
32247,503,517,5
32248,503,518,6
32249,503,521,5
32250,503,522,5
32251,503,524,5
32252,503,525,6
32253,503,526,5
32254,503,527,4
32255,503,528,6
32256,503,529,5
32257,503,530,4
32258,503,533,5
32259,503,534,5
32260,503,535,5
32261,503,536,5
32262,503,538,6
32263,503,541,5
32264,503,542,5
32265,503,546,5
32266,503,551,5
32267,504,234,6
32268,504,237,6
32269,504,238,5
32270,504,241,6
32271,504,242,6
32272,504,244,5
32273,504,247,5
32274,504,248,5
32275,504,250,6
32276,504,251,6
32277,504,252,6
32278,504,256,6
32279,504,258,5
32280,504,259,6
32281,504,260,5
32282,504,264,6
32283,504,265,5
32284,504,269,6
32285,504,270,5
32286,504,272,6
32287,504,273,6
32288,504,274,6
32289,504,275,5
32290,504,276,6
32291,504,277,6
32292,504,281,5
32293,504,286,5
32294,504,289,6
32295,504,291,5
32296,504,292,6
32297,504,294,6
32298,504,295,5
32299,504,297,7
32300,504,298,5
32301,504,299,5
32302,504,301,5
32303,504,308,5
32304,504,309,5
32305,504,313,5
32306,504,314,6
32307,504,316,6
32308,504,320,5
32309,504,323,6
32310,504,328,6
32311,504,329,6
32312,504,330,5
32313,504,336,6
32314,504,338,6
32315,504,339,5
32316,504,344,6
32317,504,346,5
32318,504,351,5
32319,504,352,5
32320,504,354,5
32321,504,362,6
32322,504,363,6
32323,504,364,6
32324,504,365,5
32325,504,368,5
32326,504,372,6
32327,504,373,6
32328,504,378,6
32329,504,383,6
32330,504,387,5
32331,504,389,6
32332,504,395,6
32333,504,396,5
32334,504,397,6
32335,504,398,6
32336,504,401,6
32337,504,404,6
32338,504,405,6
32339,504,406,6
32340,504,408,6
32341,504,411,7
32342,504,415,5
32343,504,418,5
32344,504,420,6
32345,504,423,6
32346,504,429,6
32347,504,430,5
32348,504,431,5
32349,504,432,7
32350,504,433,6
32351,504,435,6
32352,504,436,6
32353,504,442,7
32354,504,443,6
32355,504,445,6
32356,504,447,6
32357,504,448,6
32358,504,451,6
32359,504,452,6
32360,504,456,6
32361,504,458,7
32362,504,461,6
32363,504,462,5
32364,504,463,5
32365,504,467,6
32366,504,469,6
32367,504,470,6
32368,504,480,5
32369,504,481,5
32370,504,485,5
32371,504,487,5
32372,504,488,6
32373,504,491,6
32374,504,492,6
32375,504,493,6
32376,504,494,5
32377,504,495,5
32378,504,496,5
32379,504,499,5
32380,504,500,6
32381,504,501,5
32382,504,504,6
32383,504,506,5
32384,504,508,5
32385,504,510,6
32386,504,511,5
32387,504,514,5
32388,504,515,6
32389,504,520,5
32390,504,521,5
32391,504,522,5
32392,504,523,6
32393,504,524,6
32394,504,526,6
32395,504,529,6
32396,504,533,6
32397,504,534,5
32398,504,536,6
32399,504,537,4
32400,504,539,5
32401,504,541,5
32402,504,544,5
32403,504,545,5
32404,504,546,6
32405,504,548,5
32406,504,549,6
32407,504,550,6
32408,504,552,6
32409,506,236,5
32410,506,237,5
32411,506,238,5
32412,506,239,5
32413,506,242,5
32414,506,243,5
32415,506,244,5
32416,506,246,5
32417,506,247,4
32418,506,252,5
32419,506,253,5
32420,506,257,5
32421,506,258,5
32422,506,262,4
32423,506,263,5
32424,506,264,5
32425,506,265,5
32426,506,269,6
32427,506,270,5
32428,506,271,6
32429,506,272,6
32430,506,273,6
32431,506,274,5
32432,506,277,5
32433,506,278,6
32434,506,284,6
32435,506,290,5
32436,506,292,5
32437,506,293,5
32438,506,294,5
32439,506,299,5
32440,506,301,5
32441,506,302,6
32442,506,303,6
32443,506,307,5
32444,506,314,5
32445,506,317,5
32446,506,320,5
32447,506,326,5
32448,506,329,5
32449,506,330,5
32450,506,332,6
32451,506,337,5
32452,506,339,5
32453,506,340,6
32454,506,342,6
32455,506,349,5
32456,506,351,5
32457,506,352,4
32458,506,354,5
32459,506,355,6
32460,506,356,5
32461,506,359,4
32462,506,360,5
32463,506,362,5
32464,506,364,6
32465,506,366,5
32466,506,368,5
32467,506,369,5
32468,506,371,5
32469,506,375,5
32470,506,384,5
32471,506,387,5
32472,506,389,5
32473,506,392,5
32474,506,393,5
32475,506,394,5
32476,506,395,5
32477,506,396,5
32478,506,401,5
32479,506,403,6
32480,506,404,6
32481,506,405,5
32482,506,406,5
32483,506,407,5
32484,506,408,5
32485,506,409,5
32486,506,411,6
32487,506,412,5
32488,506,416,4
32489,506,418,5
32490,506,421,6
32491,506,422,6
32492,506,429,5
32493,506,430,5
32494,506,431,5
32495,506,434,5
32496,506,436,5
32497,506,438,5
32498,506,443,5
32499,506,448,5
32500,506,451,6
32501,506,454,5
32502,506,456,5
32503,506,457,5
32504,506,458,6
32505,506,462,5
32506,506,463,4
32507,506,466,5
32508,506,469,5
32509,506,472,5
32510,506,473,5
32511,506,474,5
32512,506,477,5
32513,506,480,5
32514,506,481,4
32515,506,482,5
32516,506,484,5
32517,506,485,5
32518,506,487,5
32519,506,489,5
32520,506,492,6
32521,506,494,4
32522,506,496,5
32523,506,501,5
32524,506,502,5
32525,506,503,6
32526,506,506,5
32527,506,507,5
32528,506,509,4
32529,506,510,5
32530,506,511,5
32531,506,515,5
32532,506,518,6
32533,506,520,5
32534,506,522,5
32535,506,523,5
32536,506,529,5
32537,506,530,4
32538,506,531,6
32539,506,533,5
32540,506,534,5
32541,506,538,6
32542,506,541,5
32543,506,542,5
32544,506,543,5
32545,506,549,5
32546,506,550,5
32547,506,551,5
32548,506,552,5
32549,507,234,6
32550,507,236,6
32551,507,237,6
32552,507,239,5
32553,507,243,6
32554,507,247,5
32555,507,250,6
32556,507,251,6
32557,507,252,6
32558,507,255,7
32559,507,261,6
32560,507,263,6
32561,507,264,6
32562,507,268,5
32563,507,269,6
32564,507,273,6
32565,507,277,5
32566,507,278,6
32567,507,279,6
32568,507,281,5
32569,507,283,6
32570,507,285,6
32571,507,286,5
32572,507,288,7
32573,507,290,6
32574,507,291,5
32575,507,292,6
32576,507,294,6
32577,507,297,7
32578,507,298,5
32579,507,299,6
32580,507,300,6
32581,507,301,6
32582,507,302,6
32583,507,304,5
32584,507,305,5
32585,507,307,6
32586,507,309,5
32587,507,317,5
32588,507,319,6
32589,507,324,6
32590,507,326,6
32591,507,329,6
32592,507,330,6
32593,507,332,6
32594,507,335,5
32595,507,336,6
32596,507,337,5
32597,507,338,6
32598,507,341,6
32599,507,342,6
32600,507,344,6
32601,507,348,5
32602,507,351,6
32603,507,352,5
32604,507,359,5
32605,507,360,6
32606,507,361,5
32607,507,362,6
32608,507,366,5
32609,507,367,5
32610,507,369,6
32611,507,370,6
32612,507,372,6
32613,507,373,6
32614,507,375,5
32615,507,378,6
32616,507,382,6
32617,507,384,6
32618,507,387,6
32619,507,388,5
32620,507,395,6
32621,507,396,5
32622,507,397,6
32623,507,401,6
32624,507,409,5
32625,507,412,6
32626,507,416,5
32627,507,417,5
32628,507,418,6
32629,507,420,6
32630,507,421,6
32631,507,422,6
32632,507,428,6
32633,507,429,6
32634,507,430,5
32635,507,434,6
32636,507,435,6
32637,507,436,6
32638,507,437,5
32639,507,438,5
32640,507,440,6
32641,507,442,6
32642,507,444,7
32643,507,445,6
32644,507,452,6
32645,507,457,5
32646,507,462,5
32647,507,464,6
32648,507,466,5
32649,507,467,7
32650,507,469,6
32651,507,470,6
32652,507,474,6
32653,507,477,6
32654,507,480,5
32655,507,481,5
32656,507,482,6
32657,507,484,6
32658,507,487,5
32659,507,488,6
32660,507,490,5
32661,507,493,6
32662,507,495,5
32663,507,507,6
32664,507,509,5
32665,507,510,6
32666,507,511,5
32667,507,514,5
32668,507,517,5
32669,507,518,7
32670,507,520,6
32671,507,522,5
32672,507,523,6
32673,507,524,6
32674,507,525,6
32675,507,526,6
32676,507,528,7
32677,507,529,6
32678,507,533,6
32679,507,534,5
32680,507,535,5
32681,507,537,4
32682,507,543,6
32683,507,545,6
32684,507,546,6
32685,507,549,6
32686,507,550,6
32687,507,551,6
32688,508,234,7
32689,508,235,7
32690,508,236,7
32691,508,241,7
32692,508,242,7
32693,508,244,6
32694,508,247,5
32695,508,249,6
32696,508,253,6
32697,508,255,7
32698,508,256,7
32699,508,257,7
32700,508,258,6
32701,508,260,6
32702,508,263,7
32703,508,264,7
32704,508,268,6
32705,508,269,7
32706,508,270,6
32707,508,272,7
32708,508,274,7
32709,508,276,6
32710,508,278,7
32711,508,279,7
32712,508,281,6
32713,508,285,7
32714,508,287,5
32715,508,289,6
32716,508,294,7
32717,508,295,6
32718,508,296,7
32719,508,299,6
32720,508,301,6
32721,508,303,7
32722,508,312,6
32723,508,313,6
32724,508,316,7
32725,508,317,6
32726,508,323,7
32727,508,326,7
32728,508,329,6
32729,508,330,6
32730,508,332,7
32731,508,333,7
32732,508,334,6
32733,508,336,7
32734,508,337,6
32735,508,338,7
32736,508,339,6
32737,508,352,5
32738,508,357,7
32739,508,360,6
32740,508,361,6
32741,508,365,6
32742,508,369,7
32743,508,370,7
32744,508,371,7
32745,508,372,7
32746,508,374,7
32747,508,377,8
32748,508,378,7
32749,508,381,7
32750,508,382,7
32751,508,386,6
32752,508,387,6
32753,508,388,6
32754,508,389,6
32755,508,392,6
32756,508,393,6
32757,508,395,7
32758,508,397,7
32759,508,398,7
32760,508,401,7
32761,508,402,7
32762,508,403,7
32763,508,405,7
32764,508,406,7
32765,508,407,7
32766,508,408,7
32767,508,412,7
32768,508,413,7
32769,508,418,6
32770,508,420,6
32771,508,421,7
32772,508,423,7
32773,508,430,6
32774,508,431,6
32775,508,432,7
32776,508,438,6
32777,508,441,7
32778,508,442,7
32779,508,444,7
32780,508,445,7
32781,508,447,7
32782,508,450,6
32783,508,452,7
32784,508,454,6
32785,508,455,6
32786,508,456,7
32787,508,457,6
32788,508,464,7
32789,508,466,6
32790,508,469,7
32791,508,471,6
32792,508,473,6
32793,508,475,6
32794,508,482,6
32795,508,483,7
32796,508,484,7
32797,508,485,6
32798,508,486,7
32799,508,490,6
32800,508,494,5
32801,508,496,6
32802,508,499,6
32803,508,503,7
32804,508,504,7
32805,508,508,6
32806,508,510,7
32807,508,511,6
32808,508,514,6
32809,508,516,7
32810,508,521,6
32811,508,523,7
32812,508,524,7
32813,508,525,7
32814,508,527,5
32815,508,531,7
32816,508,534,6
32817,508,536,7
32818,508,538,7
32819,508,542,7
32820,508,545,6
32821,508,546,7
32822,508,548,6
32823,508,550,7
32824,508,551,7
32825,509,235,4
32826,509,236,4
32827,509,239,3
32828,509,244,3
32829,509,245,4
32830,509,247,2
32831,509,248,3
32832,509,250,4
32833,509,251,4
32834,509,255,4
32835,509,258,3
32836,509,261,4
32837,509,263,4
32838,509,264,4
32839,509,266,3
32840,509,267,3
32841,509,268,3
32842,509,269,4
32843,509,277,3
32844,509,278,4
32845,509,281,3
32846,509,282,3
32847,509,284,4
32848,509,285,4
32849,509,287,2
32850,509,288,4
32851,509,291,3
32852,509,293,3
32853,509,294,4
32854,509,296,4
32855,509,298,3
32856,509,300,4
32857,509,301,3
32858,509,303,4
32859,509,305,3
32860,509,307,4
32861,509,311,3
32862,509,327,4
32863,509,328,4
32864,509,329,4
32865,509,330,3
32866,509,334,3
32867,509,337,3
32868,509,338,4
32869,509,339,3
32870,509,340,4
32871,509,346,3
32872,509,348,4
32873,509,354,3
32874,509,355,4
32875,509,359,3
32876,509,362,4
32877,509,364,4
32878,509,366,3
32879,509,367,3
32880,509,368,3
32881,509,369,4
32882,509,371,3
32883,509,372,3
32884,509,373,3
32885,509,375,3
32886,509,377,5
32887,509,384,4
32888,509,387,3
32889,509,391,4
32890,509,394,3
32891,509,397,4
32892,509,398,3
32893,509,401,3
32894,509,403,4
32895,509,404,4
32896,509,405,3
32897,509,407,3
32898,509,408,4
32899,509,409,3
32900,509,411,4
32901,509,415,3
32902,509,418,3
32903,509,421,4
32904,509,422,4
32905,509,423,4
32906,509,430,3
32907,509,431,4
32908,509,435,4
32909,509,436,3
32910,509,437,3
32911,509,438,3
32912,509,440,3
32913,509,444,3
32914,509,447,4
32915,509,448,4
32916,509,450,3
32917,509,452,4
32918,509,456,4
32919,509,457,3
32920,509,458,4
32921,509,462,3
32922,509,463,3
32923,509,464,4
32924,509,468,4
32925,509,469,3
32926,509,471,3
32927,509,472,3
32928,509,474,3
32929,509,475,3
32930,509,477,3
32931,509,480,3
32932,509,483,4
32933,509,487,3
32934,509,488,4
32935,509,489,3
32936,509,495,4
32937,509,502,4
32938,509,503,4
32939,509,504,4
32940,509,510,4
32941,509,514,3
32942,509,515,4
32943,509,516,3
32944,509,517,3
32945,509,518,4
32946,509,521,4
32947,509,527,2
32948,509,528,4
32949,509,529,4
32950,509,534,3
32951,509,535,3
32952,509,539,3
32953,509,540,4
32954,509,541,3
32955,509,542,3
32956,509,545,4
32957,509,546,3
32958,509,549,3
32959,509,552,3
32960,510,236,7
32961,510,242,7
32962,510,243,7
32963,510,245,6
32964,510,246,6
32965,510,247,5
32966,510,250,7
32967,510,251,7
32968,510,253,6
32969,510,256,7
32970,510,258,6
32971,510,259,6
32972,510,260,6
32973,510,263,6
32974,510,266,6
32975,510,267,7
32976,510,269,7
32977,510,271,7
32978,510,274,6
32979,510,275,6
32980,510,282,6
32981,510,283,6
32982,510,285,6
32983,510,287,5
32984,510,290,6
32985,510,291,6
32986,510,292,6
32987,510,293,6
32988,510,294,7
32989,510,295,6
32990,510,296,7
32991,510,297,8
32992,510,300,6
32993,510,301,6
32994,510,302,7
32995,510,304,6
32996,510,306,7
32997,510,307,6
32998,510,308,6
32999,510,309,6
33000,510,311,6
33001,510,313,6
33002,510,314,7
33003,510,316,7
33004,510,320,6
33005,510,324,7
33006,510,325,5
33007,510,329,6
33008,510,332,7
33009,510,333,6
33010,510,335,6
33011,510,337,6
33012,510,338,7
33013,510,339,6
33014,510,342,7
33015,510,343,6
33016,510,344,7
33017,510,349,6
33018,510,352,5
33019,510,356,6
33020,510,357,7
33021,510,359,6
33022,510,360,6
33023,510,362,7
33024,510,363,7
33025,510,364,7
33026,510,365,6
33027,510,366,6
33028,510,367,6
33029,510,369,6
33030,510,377,8
33031,510,378,6
33032,510,382,7
33033,510,383,6
33034,510,388,6
33035,510,389,7
33036,510,392,6
33037,510,393,6
33038,510,394,6
33039,510,395,7
33040,510,397,7
33041,510,398,6
33042,510,402,7
33043,510,404,7
33044,510,405,6
33045,510,406,7
33046,510,407,6
33047,510,408,7
33048,510,411,7
33049,510,413,6
33050,510,415,6
33051,510,417,5
33052,510,418,6
33053,510,421,7
33054,510,422,7
33055,510,423,6
33056,510,430,6
33057,510,435,6
33058,510,442,7
33059,510,443,6
33060,510,444,7
33061,510,445,7
33062,510,450,6
33063,510,451,7
33064,510,454,6
33065,510,456,6
33066,510,458,7
33067,510,464,7
33068,510,468,7
33069,510,469,6
33070,510,471,6
33071,510,472,7
33072,510,482,6
33073,510,483,7
33074,510,486,7
33075,510,489,6
33076,510,490,6
33077,510,494,5
33078,510,496,6
33079,510,499,6
33080,510,502,6
33081,510,503,7
33082,510,504,6
33083,510,507,7
33084,510,508,6
33085,510,509,5
33086,510,511,6
33087,510,512,5
33088,510,517,6
33089,510,518,8
33090,510,521,6
33091,510,522,6
33092,510,523,7
33093,510,527,5
33094,510,528,7
33095,510,529,7
33096,510,531,7
33097,510,533,6
33098,510,536,6
33099,510,540,7
33100,510,541,6
33101,510,543,6
33102,510,545,6
33103,510,550,6
33104,511,235,6
33105,511,236,6
33106,511,237,6
33107,511,239,5
33108,511,240,6
33109,511,241,6
33110,511,242,6
33111,511,243,6
33112,511,246,5
33113,511,249,6
33114,511,250,6
33115,511,251,6
33116,511,252,6
33117,511,258,5
33118,511,259,6
33119,511,264,6
33120,511,265,5
33121,511,270,5
33122,511,271,6
33123,511,276,6
33124,511,277,6
33125,511,279,6
33126,511,281,5
33127,511,283,6
33128,511,285,6
33129,511,287,5
33130,511,290,6
33131,511,291,6
33132,511,292,6
33133,511,293,6
33134,511,295,6
33135,511,296,6
33136,511,297,7
33137,511,300,6
33138,511,311,6
33139,511,312,6
33140,511,314,6
33141,511,316,6
33142,511,317,5
33143,511,320,6
33144,511,324,6
33145,511,325,5
33146,511,326,6
33147,511,329,6
33148,511,332,7
33149,511,333,6
33150,511,335,6
33151,511,337,5
33152,511,342,7
33153,511,343,5
33154,511,344,6
33155,511,345,6
33156,511,348,5
33157,511,351,6
33158,511,352,5
33159,511,354,5
33160,511,360,6
33161,511,362,6
33162,511,363,6
33163,511,366,5
33164,511,370,6
33165,511,371,6
33166,511,372,6
33167,511,373,6
33168,511,375,5
33169,511,377,7
33170,511,381,6
33171,511,384,6
33172,511,386,6
33173,511,389,6
33174,511,391,7
33175,511,392,5
33176,511,393,5
33177,511,394,5
33178,511,398,6
33179,511,402,6
33180,511,403,6
33181,511,405,6
33182,511,407,6
33183,511,408,6
33184,511,409,5
33185,511,412,6
33186,511,415,5
33187,511,417,5
33188,511,421,6
33189,511,422,6
33190,511,428,6
33191,511,430,5
33192,511,432,7
33193,511,435,6
33194,511,436,6
33195,511,438,5
33196,511,440,7
33197,511,442,7
33198,511,444,7
33199,511,445,6
33200,511,448,6
33201,511,451,6
33202,511,452,6
33203,511,454,6
33204,511,455,6
33205,511,456,6
33206,511,457,5
33207,511,461,6
33208,511,462,5
33209,511,463,5
33210,511,466,5
33211,511,468,6
33212,511,469,6
33213,511,470,6
33214,511,471,5
33215,511,477,6
33216,511,480,5
33217,511,481,5
33218,511,483,7
33219,511,484,6
33220,511,485,6
33221,511,487,5
33222,511,491,6
33223,511,492,6
33224,511,494,5
33225,511,496,5
33226,511,503,6
33227,511,504,6
33228,511,506,5
33229,511,507,6
33230,511,509,5
33231,511,511,5
33232,511,512,5
33233,511,515,6
33234,511,518,7
33235,511,520,6
33236,511,523,6
33237,511,524,6
33238,511,526,6
33239,511,530,5
33240,511,531,7
33241,511,533,6
33242,511,535,5
33243,511,536,6
33244,511,540,6
33245,511,542,6
33246,511,543,6
33247,511,545,6
33248,511,550,6
33249,511,551,6
33250,511,552,6
33251,512,234,6
33252,512,236,6
33253,512,237,6
33254,512,238,5
33255,512,239,5
33256,512,242,6
33257,512,243,6
33258,512,244,5
33259,512,245,5
33260,512,252,5
33261,512,255,6
33262,512,256,6
33263,512,257,6
33264,512,259,5
33265,512,266,5
33266,512,269,6
33267,512,270,5
33268,512,273,6
33269,512,274,6
33270,512,275,5
33271,512,278,6
33272,512,282,6
33273,512,283,6
33274,512,284,6
33275,512,285,6
33276,512,286,5
33277,512,288,6
33278,512,289,5
33279,512,291,5
33280,512,293,5
33281,512,297,7
33282,512,300,5
33283,512,305,5
33284,512,307,5
33285,512,313,5
33286,512,319,6
33287,512,323,6
33288,512,328,6
33289,512,330,5
33290,512,333,6
33291,512,339,5
33292,512,341,6
33293,512,348,5
33294,512,357,6
33295,512,360,5
33296,512,362,6
33297,512,364,6
33298,512,366,5
33299,512,367,5
33300,512,371,6
33301,512,372,6
33302,512,375,5
33303,512,378,6
33304,512,381,6
33305,512,382,6
33306,512,384,6
33307,512,386,5
33308,512,387,5
33309,512,388,5
33310,512,393,5
33311,512,394,5
33312,512,395,6
33313,512,396,5
33314,512,397,5
33315,512,402,6
33316,512,404,6
33317,512,407,6
33318,512,412,6
33319,512,413,6
33320,512,417,4
33321,512,418,5
33322,512,420,5
33323,512,421,6
33324,512,433,5
33325,512,435,6
33326,512,437,5
33327,512,438,5
33328,512,440,6
33329,512,442,6
33330,512,450,5
33331,512,454,5
33332,512,455,5
33333,512,458,7
33334,512,461,6
33335,512,462,5
33336,512,463,4
33337,512,464,6
33338,512,467,6
33339,512,469,6
33340,512,473,5
33341,512,474,5
33342,512,475,5
33343,512,480,5
33344,512,485,5
33345,512,487,5
33346,512,488,5
33347,512,490,5
33348,512,492,6
33349,512,496,5
33350,512,499,5
33351,512,501,5
33352,512,503,6
33353,512,504,6
33354,512,506,5
33355,512,508,5
33356,512,510,6
33357,512,512,5
33358,512,516,6
33359,512,517,5
33360,512,518,7
33361,512,520,5
33362,512,521,5
33363,512,529,5
33364,512,530,4
33365,512,533,6
33366,512,534,5
33367,512,535,5
33368,512,536,6
33369,512,538,6
33370,512,539,5
33371,512,541,5
33372,512,542,6
33373,512,543,5
33374,512,548,5
33375,514,234,7
33376,514,235,7
33377,514,238,7
33378,514,242,7
33379,514,243,7
33380,514,244,7
33381,514,246,6
33382,514,247,6
33383,514,255,8
33384,514,256,7
33385,514,257,7
33386,514,259,7
33387,514,262,6
33388,514,263,7
33389,514,264,7
33390,514,265,6
33391,514,266,7
33392,514,268,7
33393,514,270,6
33394,514,273,8
33395,514,274,7
33396,514,276,7
33397,514,277,7
33398,514,278,8
33399,514,279,8
