gender,match,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,attr,sinc,intel,fun,met,iid,pid,shar1_1
1,0,1,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,3.0,9.0,8.0,3.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,7.0,7.0,7.0,5.0,0.0,478,40,15.0
1,0,1,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,2.0,6.0,7.0,2.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,7.0,4.0,7.0,4.0,0.0,478,434,15.0
1,0,1,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,4.0,8.0,8.0,4.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,5.0,4.0,6.0,5.0,0.0,478,494,15.0
1,0,0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,1.0,3.0,7.0,1.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,7.0,5.0,7.0,5.0,0.0,478,405,15.0
1,0,1,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,10.0,10.0,9.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,5.0,5.0,6.0,5.0,0.0,478,160,15.0
1,0,0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,4.0,10.0,9.0,5.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,7.0,6.0,7.0,7.0,0.0,478,148,15.0
1,0,0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,3.0,,7.0,3.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,6.0,4.0,8.0,7.0,0.0,478,349,15.0
1,0,0,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,4.0,6.0,9.0,2.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,7.0,8.0,5.0,5.0,0.0,478,104,15.0
1,0,0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,8.0,8.0,6.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,5.0,8.0,8.0,6.0,0.0,478,523,15.0
1,0,0,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,5.0,5.0,5.0,5.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,6.0,5.0,8.0,6.0,0.0,478,121,15.0
1,0,0,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,2.0,9.0,8.0,2.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,8.0,6.0,7.0,7.0,0.0,478,485,15.0
1,0,0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,2.0,3.0,5.0,1.0,2.0,24.0,Classics,4.0,1.0,1.0,New Jersey,1.0,5.0,3.0,Professor...?,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,25.0,26.0,15.0,10.0,9.0,7.0,9.0,6.0,8.0,5.0,4.0,5.0,5.0,0.0,478,198,15.0
1,0,0,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,2.0,6.0,7.0,5.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,8.0,8.0,8.0,8.0,0.0,181,29,20.0
1,0,0,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,9.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,8.0,8.0,8.0,8.0,0.0,181,286,20.0
1,0,0,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,4.0,8.0,8.0,5.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,10.0,7.0,8.0,8.0,0.0,181,469,20.0
1,0,1,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,4.0,7.0,6.0,6.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,5.0,5.0,8.0,5.0,0.0,181,40,20.0
1,1,1,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,5.0,5.0,5.0,8.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,8.0,8.0,8.0,8.0,0.0,181,434,20.0
1,0,1,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,4.0,2.0,4.0,3.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,5.0,5.0,5.0,5.0,0.0,181,494,20.0
1,0,0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,2.0,3.0,3.0,4.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,8.0,8.0,8.0,8.0,0.0,181,405,20.0
1,0,1,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,5.0,5.0,5.0,5.0,0.0,181,160,20.0
1,0,0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,5.0,8.0,9.0,6.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,9.0,9.0,9.0,9.0,0.0,181,148,20.0
1,0,0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,4.0,4.0,6.0,4.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,0.0,181,349,20.0
1,0,0,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,5.0,6.0,5.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,,,,,0.0,181,104,20.0
1,0,0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,6.0,8.0,7.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,5.0,5.0,5.0,5.0,0.0,181,523,20.0
1,0,0,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,7.0,6.0,5.0,7.0,,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,0.0,181,121,20.0
1,0,0,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,4.0,6.0,8.0,4.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,0.0,181,485,20.0
1,1,0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,7.0,9.0,9.0,8.0,2.0,29.0,Business,4.0,1.0,1.0,India,3.0,2.0,3.0,Management Consulting,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,5.0,5.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,0.0,181,198,20.0
1,0,1,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,6.0,6.0,5.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,8.0,6.0,8.0,8.0,0.0,465,29,10.0
1,1,1,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,9.0,9.0,9.0,10.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,0.0,465,286,10.0
1,0,0,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,7.0,7.0,6.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,0.0,465,469,10.0
1,1,0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,7.0,4.0,5.0,8.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,0.0,465,40,10.0
1,1,0,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,7.0,7.0,5.0,7.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,7.0,7.0,9.0,9.0,0.0,465,434,10.0
1,1,0,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,7.0,7.0,7.0,7.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,6.0,8.0,9.0,7.0,0.0,465,494,10.0
1,0,0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,7.0,6.0,5.0,7.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,6.0,8.0,7.0,4.0,0.0,465,405,10.0
1,0,0,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,9.0,9.0,9.0,8.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,5.0,5.0,6.0,5.0,0.0,465,160,10.0
1,1,0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,10.0,9.0,9.0,9.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,0.0,465,148,10.0
1,1,0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,7.0,4.0,6.0,6.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,6.0,7.0,6.0,10.0,0.0,465,349,10.0
1,0,1,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,6.0,6.0,5.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,5.0,7.0,5.0,5.0,0.0,465,104,10.0
1,0,0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,7.0,6.0,8.0,8.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,5.0,7.0,10.0,6.0,0.0,465,523,10.0
1,1,1,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,8.0,7.0,7.0,7.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,8.0,7.0,8.0,7.0,0.0,465,121,10.0
1,0,1,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,6.0,7.0,8.0,5.0,,465,485,10.0
1,1,1,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,9.0,8.0,8.0,7.0,2.0,28.0,Business,2.0,6.0,5.0,Greece,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,20.0,10.0,20.0,20.0,20.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,0.0,465,198,10.0
1,0,1,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,0.0,4.0,6.0,4.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,7.0,9.0,8.0,7.0,0.0,228,29,15.0
1,1,1,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,10.0,10.0,10.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,9.0,6.0,8.0,7.0,,228,286,15.0
1,0,0,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,3.0,8.0,8.0,4.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,8.0,7.0,7.0,6.0,0.0,228,469,15.0
1,0,0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,3.0,9.0,6.0,7.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,,228,40,15.0
1,0,0,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,2.0,4.0,6.0,4.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,9.0,8.0,9.0,8.0,0.0,228,434,15.0
1,0,0,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,4.0,6.0,6.0,5.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,9.0,8.0,8.0,6.0,0.0,228,494,15.0
1,0,0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,2.0,3.0,4.0,4.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,0.0,228,405,15.0
1,0,0,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,10.0,10.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,7.0,6.0,8.0,5.0,0.0,228,160,15.0
1,0,0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,4.0,5.0,9.0,7.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,0.0,228,148,15.0
1,0,0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,3.0,3.0,4.0,3.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,10.0,9.0,7.0,7.0,0.0,228,349,15.0
1,0,1,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,,5.0,8.0,6.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,9.0,9.0,8.0,8.0,0.0,228,104,15.0
1,0,0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,8.0,8.0,8.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,10.0,9.0,9.0,6.0,0.0,228,523,15.0
1,0,1,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,10.0,7.0,8.0,9.0,,228,121,15.0
1,0,1,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,2.0,8.0,7.0,5.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,8.0,6.0,6.0,6.0,0.0,228,485,15.0
1,0,1,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,3.0,8.0,6.0,6.0,2.0,29.0,film,2.0,6.0,1.0,Northern New Jersey,2.0,6.0,3.0,writer/producer,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,30.0,15.0,20.0,10.0,10.0,3.0,7.0,6.0,8.0,9.0,10.0,9.0,7.0,0.0,228,198,15.0
1,0,0,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,4.0,5.0,5.0,2.0,29.0,MBA,3.0,3.0,3.0,New Jersey,2.0,4.0,1.0,Investment Banker,7.0,9.0,2.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,6.0,30.0,10.0,25.0,20.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,0.0,292,29,7.0
